,video_id,comments
102,YudHcBIxlYw,"['🎉🎉🎉😢😢😢😂😢😂😢😂😮😮😂😮😂😮😮🎉😮😮😂😢😂😢😂😢😮😂😢🎉😮😂😮😂😢😢😂😢😮😂😮😂😮😮😂😮😂😮😮😂😮😂😮😮😂😮😂😮🎉😮😢😂😢😂😢😢😂😢🎉😢😢😂😮😂😮😮😂😮🎉😮😮😂😮😂😢😂😢😢😂😢😂😢😂😢😢😂😢😢😂😢😂😢😂😢😢😂😢😂😢😢😂😢😂😮😢😂😢😂😢😢😂😢😂😢😂😢😢😂😢😂😢😢😂😢😂😢😢😂😢😂😢😂😢😢😂😢😂😮😂😮😮😂😮😂😢😢😂😮😂😮😂😢😢🎉😢😂😢😂😢😢😂😢😂😢😂😢😢😂😢😢😂😢😂😢😢😂😢😂😢😢😢😂😢😂😢😢😂😢😂😢😢😢😢😢😂😢😢😂😢😢😢😂😢😢😂😢😂😢😂😢😢😂😢', '😮😂😢😂🎉😮😮🎉😮🎉😮😮🎉😮🎉😮🎉😮😮🎉😮🎉😢😢😂😢😢😮🎉😮😂😮😮😂😮🎉😮😮😂😮🎉😢🎉😮😮😂😮😂😮😮🎉🎉😮😮🎉😮🎉😢🎉😮😮🎉😮🎉😮😮🎉😮🎉😮🎉😮😮🎉😮🎉😮😮😮😂😮🎉😮😂😮🎉😮😮🎉😮🎉😮😮🎉😮🎉😮🎉😮😮🎉😮🎉😮🎉😮😮🎉😮🎉', '😊🎉🎉😢😮😂🎉😢😮😮😮😂😮🎉😮😮🎉😮🎉😮😮🎉😮🎉😮🎉😮🎉😮😮🎉😮😮🎉😮🎉😮😮🎉😮🎉😮😮😂😮🎉😮😮🎉😮🎉😮😮🎉😮🎉😮😮🎉😮😮🎉', '😢😂😮😂😢😂😢😢😂😢😂😢😂😢😢😂😢😂😮😂😮😂😮😮😂😮😂😮😂😮😮😂😮🎉😮😮🎉😮😂😮😮😂😮🎉😮😮🎉😮🎉😮😮🎉😮😮🎉😮😮🎉😮😮🎉😮😂😮😮😂😮😂😮😮😂😮😂😮😮😂😮😂😮😮😮🎉😮🎉😮😮😂😮😂😮😂😮😮😂😮😮😂😮😂😮😂😮😮😂😮😮😂😮😂😮😂😮😮😂😮😮😂😮😂😮😮😂😮😂😮😮😂😮😮😂😮', '😢😂😢😂😮😮😂😮😂😮😂😮😮🎉😮😂😮😂😮😮😂😮😂😮😢😂😢😢🎉🎉🎉😂😂🎉😢😢😮😅😅😅😅😅😅😅😂😅😂😮😂🎉😮😮😂😮😂😮😮😂😮😮😂😮😂😮😮😂😮😂😮😂😮😮😂😮😂😮😢😂😢😂😮😮😂😮🎉😮😮😂😮😂😮😂😮😮🎉😮🎉😮😢🎉😢🎉😢😮🎉😮🎉😮🎉😮😮😂😮🎉😮😮😂😢😢🎉😢😢😮😂😮😂😮😮😂😮😂😮😮😂😮😮😂😮😂😮😢😂😢😂😢😂😢😢😂😢😢😂😢🎉😢😢😂😢😂😢😂😢😢😂😮😮😂😮😮😂😮😮🎉😮🎉😮😮😂😮😂😮😢😂😢😢😂😢😂😢😢😢😂😢😂😮😮🎉😮😮🎉😮😮😮🎉😢🎉😢😮🎉😢😮🎉😢🎉😮🎉😮😮🎉😮🎉😮😮🎉😮🎉😮😮😂😮🎉😮🎉😮😮🎉😮🎉😮😮😂😮😮😂😮😂😮😮😂😮😂😮😂😮😂😮😮😂😮😂😮😮😂😮😮😂😮😮😂😮😂😮😮😂😮😂😮😂😮😮😂😮😂😮😮😂😮😂😮😮😂😮😂😮😮😂😮😂😮😮🎉😮🎉😮😮😮🎉😮🎉😮😮', '😢😂😢😢😂😮😂😢😢🎉😢😂😮😮🎉😢🎉😮🎉😢😢😂😢😂😢🎉😢😮🎉😢😂😢😢😂😢😢😢😢😂😢❤😮❤😮😂😮😮🎉😮😂😮😂😮😢🎉😢😢😂😢😂😢😂😢😂😢😢😂😢😂😢😂😢😂😢😢😂😢😢😂😢😂😢😂😢😢😂😮😂😢😂😢🎉😢😮🎉😮🎉😢🎉😢😮🎉😮🎉😮😮🎉😮🎉😮😂😮😮😂😮😂😮😮😂😮😂😮😮😂😢😂😢😂😮😮😂😮😂😮😮😂😮😂😮😂😮😮😂😮😮😂😮😂😮😮😂😮🎉😮🎉😮😮🎉😮🎉😮🎉😮😢😢😂😢😂😢😢😂😮😂😮😮😂😮😂😮😂😮😮😂😮😂😮😂😮😅🎉😅😂😮😅😂😮😂😮😂😮🎉😮😂😮😂😮😂😮😮😂😮😂😮😂😮😮😂😮😮😂😮😂😮😮😂😮😂😮😮😮😂😮😮😂😮😂😮😮😂😮😂😮😮😂😮😂😮😮😂😮😂😮😂😮😮😮😂😮🎉😮😮😂😮🎉😮😂😮🎉😮😮😂😮😮😂😮🎉😮🎉😮😮🎉😮', '😮🎉😮🎉😮😂😮😂😮😮😂😅🎉😅😅😂😅😂😅😂😅😅🎉😮🎉😮😮🎉😮🎉😅🎉😅😅🎉😅🎉😅🎉😅😮🎉😅🎉😅😅😢😅😢😅😅🎉😮🎉😮😂😮😮🎉🎉😮🎉😮😮🎉😮☺️☺️☺️☺️☺️😂😂🥰🥰💙🥰😂☺️☺️☺️☺️☺️☺️☺️☺️😂😂☺️ ☺️☺️', '😮😂😮😂😮😂😮🎉😮😮😂😮😂😅😂😅😂😅😅🎉😅🎉😅🎉😅😅🎉😅🎉😮🎉😮😮🎉😮🎉😮😮🎉😮😮😂😮😂😮😮😂😮😂😮😮😂😮😂😮😂😮😮😂😮🎉😮🎉😮🎉😮😮🎉😮🎉😮🎉😮😮🎉😮😮😮😮😮😮🎉😮🎉😮🎉😮😮🎉😮🎉😮🎉😮🎉😮😮🎉😮🎉😮😮🎉😢🎉😮😮🎉😮🎉😮😮🎉😮🎉😮🎉😮😮🎉😮😢🎉🎉😂😂🎉😢😢😢😢😮😮😮😢😢🎉😂🎉🎉🎉🎉😢😢😂😮🎉😮🎉😮😅🎉😅🎉😅🎉😅🎉😮🎉😮🎉😮🎉😮😮🎉😮🎉😮😂😮😂😮🎉😮😮🎉😮🎉😮🎉😮😅🎉😮🎉😮🎉😮🎉😮🎉😮😮🎉😮🎉😮🎉😮😮🎉😮🎉😮🎉😮🎉😮😮🎉😮🎉😮🎉😮🎉😮🎉😮😮🎉😮😂😮🎉😮🎉😮😮🎉😮🎉😮🎉😮😮🎉😮🎉😮🎉😮😮🎉😮🎉😮😅🎉😅', '😂😂😮😂😮😂😮😂😮😅😂😅😂😅😅😂😅😂😅😂😅😅😂😅😂😅😂😅😅😂😅😂😅😂😅😅😂😅😂😅😂😅😅😂😮😂😮😂😮😮🎉😮🎉😮😮🎉😮😂😮😮😂😮😂😮🎉😮🎉😮😮🎉😮🎉😮😮😮🎉😮🎉😮😮😂😮😂😮😅🎉😮🎉😮🎉😮😮🎉😮🎉😮🎉😮😮🎉😮🎉😮🎉😮🎉😮😮🎉😮🎉😮😮🎉😮😂😮🎉😮😮😂😮😂😮😮😂😮🎉😮😮🎉😮😮🎉😮🎉😮😂😮😮😂😮😂😮😮😂😮😂😮😮😂😮😂😮🎉😮😮🎉😮🎉😮😮🎉😮🎉😮😮🎉😮🎉😮🎉😮😮🎉😮🎉😮🎉😮😮🎉😮🎉😮🎉😮😮🎉😮🎉😮😮🎉😮🎉😮🎉😮🎉😮😮😮🎉😮🎉😮😮🎉😮🎉😮🎉😮😮🎉😮😮🎉😮🎉😮😮🎉😮🎉😮🎉😮😮🎉😮😮🎉😮🎉😮😂😮😮😂😮😂😮🎉😮😮😂😮😮🎉😮🎉😮🎉😮😮🎉😮🎉😮😂😮😂😮😂😮😮😂😮😂😮😂😮😂😮😂😮😮😂😮😂😮😂😮😮😂😮😂😂😮😮😂😮😂😮😮😂😮😂😮😮😂😮😂😮😂😮😮😂😮😂😮😮😂😮😂😮😂😮😂😮😮😂😮😂😮😮😂😮😮😮😂😮😂😮😮😂😮😂😮😮😂😮😂😮😂😮😮😂', '😢😂😮😂😮😮😂😮🎉😮🎉😮😮😮🎉😮🎉😮😮🎉😮🎉😮😮🎉🎉😮😮🎉😮😂😮😂😮😮🎉😮🎉😮😮🎉🎉😮😮🎉😮🎉😮🎉😮😮😮🎉😮🎉😮😮🎉😮🎉😮😮🎉😮🎉😮🎉😮😮🎉😮😮😂😮😂😮😮🎉😢🎉😮🎉😮🎉😅🎉😅😅🎉😅😢😅😅😢😅😢😅😢😅😅😢😅😢😅😅🎉😅🎉😅🎉😅😅🎉😅🎉😅😅🎉😅🎉😅🎉😅🎉😅😮😂😮😂😮😮😂😮😂😮😮😮🎉😮🎉😮😮😂😢😂😢😂😮😮🎉😮😮😂😮😂😮😂😮😮😂😢😅😂😅😂😮😮😂😮😂😮😮😂😮😂😮😂😮😂😮😮😂😮😂😮😮😂😮😂😮😂😮😮😂😮😮😂😮😂😮😂😮😮😂😮😂😮😮😂😮😂😮😮😂😮😮😂😮😂😮😂😮😮😂😮😂😮😂😮😮😂😮😂😮😮😂😮😂😮😂😮😮😂😮😂😮😂😮😮😂😮😂😮😂😮😢🎉😢🎉😢😮🎉😮😂😮😮😂😮🎉😮😮']"
103,B8lVquymG1s,"['Annyeonghaseyo💜🇯🇵\nYour camera is beautifull', 'Blackpink Manila!!❤🎉', 'La chance de ceux qui on pus venir...😢', 'When are you coming to India', 'Nice❤', 'Jisoo♡me', 'i love ice cream and mostly the song', 'If you know Kaycee and Rachel in wonderland.\n, there are two girls and there are a big Fan of blackpink and they were the same concert in this Video. Just telling Storys. Byeee blinks🖤💗', 'Black pink black pink black pink black pink black pink❤ By blink🖤💗 🌺!', 'Queens🖤💕🖤💕🖤💕']"
104,LLWZOF7DiVg,"['JISOO - ‘꽃(FLOWER)’ M/V\nhttps://youtu.be/YudHcBIxlYw', 'ΧΑΧΑ', 'จีซู', 'Siri ซู', '663k', 'whos here before 2023 ends', '658,625', '19M PLEASE', 'go 19M pls', 'Love you jisoo not 🇰🇷 please goto slemane😢']"
105,vNFTtDh4mEg,"['KaoshiungXblackpink!!!❤', '❤❤❤❤❤❤❤❤', 'When are you coming to India', 'Türkiye ye gelin plssssss', 'Sing playing with fire😊😊\n\n\n\n\n\n\nI LOVE YOU BLACKPİNK', 'Blackpink is the goal of my life❤❤', 'I was there and it was so fun', 'Just want to see you once😢😢😢😢😢😢😢😢😢', 'love is on fire no ""BLACKPINK is on"" fire🔥', 'I love BLACKPINK']"
106,TO3z3wQENPw,"['JISOO - ‘꽃(FLOWER)’ M/V\nhttps://youtu.be/YudHcBIxlYw', '769k', '768,148', 'The best main visual 🔥', '🤣🤣🤣', '사랑해요 지수🙌🌹', 'Keep streaming guys', 'Senin güzelliğini görmek için gelip gelip izliyorum🎀✨👉🏻👈🏻', 'يعني جيسو متنزل اغني جديد الحمس مليون❤❤❤❤🎉🎉🎉🎉🎉😊😊😊😊', 'love u 😮']"
107,ido-fCQek5Q,"['€£@0£€¥₩₩£¥&', 'K pop Queen’s BLACKPİNK💖🖤', '고급지다 고급져 …\n아이폰 프로 맥스 블랙 색상마냥 \n시크하고 심플하고 고급.. \n블랙핑크 영원해라 ❤❤❤❤', '😘🇰🇷🇹🇷🥰🥰🥰🥰🥰🥰🥰', ""Who loves all of Blackpink's members, raise your hand 🤚🏼"", 'I love you blackpink I’m a big fan my favorite is Rose and Jenny\U0001fa77🖤', 'Those who support BLACKPINK raise your hand✋', 'Are they gonna put on the Korean Air safety video from this K-pop band?', '엑셀런스 인 플라이트 대한항공', '일본항공에는 인기 남자가수그룹 아라시 가 있다면 ,한국의 대한항공 에는 남자 가수그룹 슈퍼엠 ,걸그룹 블랙핑크 가 있습니다 ^¿^']"
108,WQ3POzJxztI,"['Thank you Blackpink for coming to our country, namely Indonesia, sometime I will watch Blackpink concert😊', 'Turkish lpssssssssssssss Lisa ❤❤❤❤❤❤❤❤', 'Yêu mấy chị nhiều lắm', 'Selamat datang🎉 black  pink terimakasih sudah datang di jakarta selatan semangat black pink semangat bikin konten nya ya jangan pantang menyerah', 'Blacpink Sangat LuarBıasa ❤ kamıcınta kalıan ❤❤❤', 'Jakarta!!Xblackpink!!!❤', 'I Iove u❤❤❤❤', 'Wen you gona come to Romania too', 'Llsa❤❤❤❤❤❤❤❤❤❤❤', 'Terima kasih blac pink sudah berkunjung di indonesia😊❤']"
109,Rj-LibQFoYQ,"['산타복 너무 잘어울려 블핑이들 사랑해❤❤❤', '7:31', '💜🫶7', 'So beaterful', 'Roze si cute 😊', 'I love you Blackpink', 'Uzbekistan BL I love you 💗', ""I don't care about haters ❤ I always love blackpink 🖤💓 They make me happy 🥰\n\n23/10/2023"", 'Me encanta blackpik es mi grupo de cantantes faviritas❤', 'Blackpink my luv🖤\U0001fa77']"
110,XYjVwg63Z7U,"['JISOO - ‘꽃(FLOWER)’ M/V\nhttps://youtu.be/YudHcBIxlYw', 'Jisoo neden kırmızı yazıyor .no', 'تجنن', '당신은 완벽해요, 계속 힘내세요🙇\u200d♀️🙌', ""Your visual was always so pretty😍. You're the pride of your nation💗. We will always give full support to you Jisoo🥰💝."", 'love u', '정말 완벽한 지수❤❤❤', '473k', '469k', 'RED VER. 😭😭😭']"
111,_DPRnqDUobQ,"['Blackpink at Kaola Lumpur!!!❤🎉🎉', 'Saya sangat suka blackpink', 'Why you never come in India 🥺😭', 'Who things Blackpink is the queen of K-pop\n👇', 'Jisoo lisa jennie rose I LOVE YOU BLACKPINK', 'Blackpinkkkkkk kpop quen', '❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤', 'Muka ku ada di channel blackpink 😭😭😭❤❤❤', 'I am a chlid. Can you come to india please😭🙏', '🤗👍🏻👏🏻👏🏻👏🏻']"
112,jQHgv0D7e6U,"['9:30', 'Blackpink is the Revolution 🖤💗', ""Jennie is so cute ❤❤ BTW 12:23 It seems they had a big war 😂😂 It's a normal thing between maknaes😂 I love them ❤😘\n\n23/10/2023"", '“Is this your real hair? Can I pull it?” Jisoo always makes me laugh', 'It was the best day of my life❤️', 'LOVE ❤❤BLACK PINK ❤❤', 'LOVE ❤❤BLACK PINK ❤❤', ""Blackpink's style is from the 2000s, my older relatives dressed like that when I was 4 and 5 years old. Those clothes are old and fashion is back. 👑✨👸This concept is ideal for itzy. \n\n\n돈, 꽃, 솔로 같은 사운드와 리듬, 멜로디는 블랙핑크의 다른 곡들에도 이미 존재했고, 테디는 기존의 리듬을 믹스하고 결합해 그 멜로디를 재활용했다. 당신은 이해하지 않는다. 블랙핑크의 리듬은 과거의 다양한 노래와 음악을 뒤섞은 것인데 공로를 인정하지도, 말하지도 않는 것이 뻔뻔스럽고 죄악이다. 그들은 공로를 인정하지도 않고 영감을 설명하지도 않습니다. 반면 jyp는 새로운 멜로디를 만들기 위해 노력하고 있다. Yg 엔터테인먼트는 시도조차 하지 않고 모든 것을 재활용합니다. 그렇기 때문에 bp 음악은 과거의 친숙한 소리, 리듬, 멜로디이기 때문에 그렇게 좋은 것 같습니다. 귀에는 새로운 것이 아닙니다.\n\n🇰🇷대한민국의 영광입니다.🦥🐾👙🦨🩲🐖🐽🐷🐇🐰🐩🤰🏼🍺🍻🍾🥂🥃💦🍼🍷🍸\n\n🇰🇷대한민국의 영광입니다.🦥🐾👙🦨🩲🐖🐽🐷🐇🐰🐩🤰🏼🍺🍻🍾🥂🥃💦🍼🍷🍸\n🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙🐖🐖🐖🐖🐖🐖🐖🐖🐖🐖🐖🐖🐖🐖🐖🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐽🐽🐽🐽🐽🐽🐽🐽🐽🐽🐽🐽🐽🐽🐽🐇🐇🐇🐇🐇🐇🐇🐇🐇🐇🐇🐇🐇🐇🐇🐰🐰🐰🐰🐰🐰🐰🐰🐰🐰🐰🐰🐰🐰🐰🐇🐰🐇🐰🦨🐇🐰🐇🐰🐇🐰🐇🐰🐇🐰🐩🐕🐶🐩🐕🐶🐩🐕🐶🐩🐕🐶🐩🐕🐶🐪🐫🐪🐫🐪🐫🐪🐫🐪🐫🐪🐫🐪🐫🐪🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🍻🍺🥃🍷🍸🍾💦🍼🍻🍺🥃🍷🍸🍾💦🍼🍻🍺🥃🍷🍸🍾💦🍼🍻🍺🥃🍷🍸🍾💦🍼🍻🍺🥃🍷🍸🍾💦🍼🍻🍺🥃🍷🍸🍾💦🍼🍻🍺🥃🍷🍸🍾💦🍼🍻🍺🥃🍷🍸🍾💦🍼🍻🍺🥃🍷🍸🍾💦🍼🍻🍺🥃🍷🍸🍾💦🍼🍺🍻🍺🍺🍻🍺🍺🍻🍺🍻"", 'Ooh this is when the cold war between rosé and lisa started', 'Subtitles pleas']"
113,Qxs_DCLswYA,"['Dam…jisoo again she talk too much', 'Blackpink is the Revolution 🖤💗', 'They are always slaying ❤\n\n23/10/2023', 'Jennie😅❤', ""Blackpink's style is from the 2000s, my older relatives dressed like that when I was 4 and 5 years old. Those clothes are old and fashion is back. 👑✨👸This concept is ideal for itzy. \n\n\n돈, 꽃, 솔로 같은 사운드와 리듬, 멜로디는 블랙핑크의 다른 곡들에도 이미 존재했고, 테디는 기존의 리듬을 믹스하고 결합해 그 멜로디를 재활용했다. 당신은 이해하지 않는다. 블랙핑크의 리듬은 과거의 다양한 노래와 음악을 뒤섞은 것인데 공로를 인정하지도, 말하지도 않는 것이 뻔뻔스럽고 죄악이다. 그들은 공로를 인정하지도 않고 영감을 설명하지도 않습니다. 반면 jyp는 새로운 멜로디를 만들기 위해 노력하고 있다. Yg 엔터테인먼트는 시도조차 하지 않고 모든 것을 재활용합니다. 그렇기 때문에 bp 음악은 과거의 친숙한 소리, 리듬, 멜로디이기 때문에 그렇게 좋은 것 같습니다. 귀에는 새로운 것이 아닙니다.\n\n🇰🇷대한민국의 영광입니다.🦥🐾👙🦨🩲🐖🐽🐷🐇🐰🐩🤰🏼🍺🍻🍾🥂🥃💦🍼🍷🍸\n\n🇰🇷대한민국의 영광입니다.🦥🐾👙🦨🩲🐖🐽🐷🐇🐰🐩🤰🏼🍺🍻🍾🥂🥃💦🍼🍷🍸\n🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙👙🐖🐖🐖🐖🐖🐖🐖🐖🐖🐖🐖🐖🐖🐖🐖🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐷🐽🐽🐽🐽🐽🐽🐽🐽🐽🐽🐽🐽🐽🐽🐽🐇🐇🐇🐇🐇🐇🐇🐇🐇🐇🐇🐇🐇🐇🐇🐰🐰🐰🐰🐰🐰🐰🐰🐰🐰🐰🐰🐰🐰🐰🐇🐰🐇🐰🦨🐇🐰🐇🐰🐇🐰🐇🐰🐇🐰🐩🐕🐶🐩🐕🐶🐩🐕🐶🐩🐕🐶🐩🐕🐶🐪🐫🐪🐫🐪🐫🐪🐫🐪🐫🐪🐫🐪🐫🐪🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🐾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🤰🏻🤰🏼🤰🏽🤰🏾🍻🍺🥃🍷🍸🍾💦🍼🍻🍺🥃🍷🍸🍾💦🍼🍻🍺🥃🍷🍸🍾💦🍼🍻🍺🥃🍷🍸🍾💦🍼🍻🍺🥃🍷🍸🍾💦🍼🍻🍺🥃🍷🍸🍾💦🍼🍻🍺🥃🍷🍸🍾💦🍼🍻🍺🥃🍷🍸🍾💦🍼🍻🍺🥃🍷🍸🍾💦🍼🍻🍺🥃🍷🍸🍾💦🍼🍺🍻🍺🍺🍻🍺🍺🍻🍺🍻"", '❤❤❤❤', '벨리즈 아랍어도 넣고 싶어요 제발', '안녕 나 그 콘서트에 있었어', 'sister come to turkey everyone loves you ❤', 'WEE SE ESCUCHO LA CANCIÓN DE JENNIE EN STUDIO AAA YA QUIERO QUE SALGA']"
114,GYhfDGV5GvU,"['4:05 OMFL the guy singing pink venom rap seems so freaking the Shawn Mendes when he was younger.', 'Why are they showing jisoo so much? It should be equally filmed.', 'Blackpink is the Revolution 🖤💗', ""All my B.P.M. rolls likes and thumbs up has been gone and vanished. I've already liken this before. What the heck tubeYOU wakwakwakwakwakwak."", '11:38', '🤗⭐🌈', '8:19 Jisoo now BLINKS know what happened here😂😂😂😂❤\n\n29/09/2023', 'Blackpink is always awesome ❤❤ I hope they will renew their contract with YG entertainment 😢😢\n\n29/09/2023', 'It was amazing', 'I was at the Barcelona concert ❤']"
115,2LyUwTs6uK0,"['Rosé and Phở', 'Blackpink is the Revolution 🖤💗', 'All my likes and thumbs up been gone and vanished without a trace! What the HECK youtube?!?!?!?!', '❤❤❤❤', '1:58', '❤❤❤❤', 'Blak benk ❤', 'LOVE YOU BLACK BENK', 'Dana you please send me your', '😂😂😂😂😂😂😂😂😂']"
116,glj7kBEOIW8,"['BLACKPINK 4LIFE🖤💖', 'Blackpink is the Revolution 🖤💗', 'OT4!!!', 'jensoooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo 3:35', 'ᴛʜᴇʀᴇ sᴏ ᴛᴀʟᴇɴᴛᴇᴅ 🖤\U0001fa77🐻🐰🐿️🐤', '🇱🇾나는 리비아 출신입니다. 당신과 내 사촌들을 사랑합니다.', 'ALWAYS LOVE YOU💖🖤', '✈️Nice girls👧', '5:13 Os b-blinks estão em todo o lugar kakak 🇧🇷', 'you are in danger!  l am very worried about you!']"
117,uWWN_kqSvYc,"['❤❤', 'Have a great party with blinks blackpink!!!🎉🎉🎉', 'Blackpink come to Pakistan 🇵🇰 please', 'Please Türkiye', 'ليش احترموا المسلمين الي بالسعودية و الامارات لبسهم احم احم', '🇲🇦', 'Blackpink can my sister be fifth member of blackpink but she is indian', 'can you come again  pls', 'ترى انا ذهبت وكان مرررره حلوووو❤', ""It's  very  nice 🎉🎉😊😊😊😊😊""]"
118,vB3dItmMVXM,"['Blackpink ❤❤❤', ""Can't go wrong with Selpink❤"", 'Hola', 'BLACKPINK IS THE REVOLUTION 🖤💗', '❤❤', 'Blackpink nunca decepciona', 'JiSOO❤', 'Jennie u perfect🎉', 'Il 😅faut faire 😅', 'YG let us download your videosss! I love blackpink']"
