1053458555	20220711	202207	2022	2022.5233	AFG	AFGHANISTAN	AFG																		1	030	030	03	1	4.0	5	1	5	-1.63398692810457	4	Herat, Herat, Afghanistan	AF	AF11	34.3482	62.1997	-3377359	0							4	Herat, Herat, Afghanistan	AF	AF11	34.3482	62.1997	-3377359	20220711	https://tolonews.com/index.php/afghanistan-178874
1053458556	20220711	202207	2022	2022.5233	AFG	KABUL	AFG								CVL	RESIDENTS						CVL			1	020	020	02	1	3.0	28	3	28	-7.57112908056305	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220711	https://tolonews.com/index.php/afghanistan-178876
1053458557	20220711	202207	2022	2022.5233	AFG	AFGHANISTAN	AFG								PAK	PAKISTANI	PAK								1	060	060	06	2	6.0	4	4	4	0.449257006658416	4	Islamabad, Islamabad, Pakistan	PK	PK08	33.7	73.1667	-2762812	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220711	https://tolonews.com/index.php/business-178872
1053458558	20220711	202207	2022	2022.5233	AFG	AFGHANISTAN	AFG								PAK	PAKISTANI	PAK								1	060	060	06	2	6.0	1	1	1	0.506329113924054	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Islamabad, Islamabad, Pakistan	PK	PK08	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	33.7	73.1667	-2762812	20220711	https://tolonews.com/index.php/business-178872
1053458559	20220711	202207	2022	2022.5233	AFG	AFGHANISTAN	AFG								PAKBUS	PAKISTAN	PAK					BUS			1	060	060	06	2	6.0	2	1	2	0.506329113924054	4	Islamabad, Islamabad, Pakistan	PK	PK08	33.7	73.1667	-2762812	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Islamabad, Islamabad, Pakistan	PK	PK08	33.7	73.1667	-2762812	20220711	https://tolonews.com/index.php/business-178872
1053458560	20220711	202207	2022	2022.5233	AFG	AFGHANISTAN	AFG								PAKBUS	PAKISTANI	PAK					BUS			1	060	060	06	2	6.0	10	2	10	0.381041794813687	4	Islamabad, Islamabad, Pakistan	PK	PK08	33.7	73.1667	-2762812	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220711	https://tolonews.com/index.php/business-178872
1053458561	20220711	202207	2022	2022.5233	AFGCVL	KABUL	AFG					CVL			AFG	KABUL	AFG								1	114	114	11	3	-2.0	10	1	10	-7.61904761904762	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220711	https://tolonews.com/index.php/afghanistan-178876
1053458623	20220711	202207	2022	2022.5233	BUS	AIRLINE						BUS			AFG	AFGHANISTAN	AFG								0	036	036	03	1	4.0	6	1	6	1.0752688172043	1	Pakistan	PK	PK	30	70	PK	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220711	https://tolonews.com/index.php/business-178869
1053458624	20220711	202207	2022	2022.5233	BUS	AIRLINE						BUS			AFG	AFGHANISTAN	AFG								0	036	036	03	1	4.0	2	1	2	1.0752688172043	1	Pakistan	PK	PK	30	70	PK	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	1	Pakistan	PK	PK	30	70	PK	20220711	https://tolonews.com/index.php/business-178869
1053458629	20220711	202207	2022	2022.5233	BUS	AIRLINE						BUS			ARE	DUBAI	ARE								1	060	060	06	2	6.0	8	1	8	1.0752688172043	1	Pakistan	PK	PK	30	70	PK	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	1	Pakistan	PK	PK	30	70	PK	20220711	https://tolonews.com/index.php/business-178869
1053458640	20220711	202207	2022	2022.5233	BUS	COMPANY						BUS			PAK	PAKISTAN	PAK								1	061	061	06	2	6.4	1	1	1	0.506329113924054	4	Islamabad, Islamabad, Pakistan	PK	PK08	33.7	73.1667	-2762812	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220711	https://tolonews.com/index.php/business-178872
